"text","user","url","lat","lon"
"Shot from Alki on West Seattle.","ColinBishop","https://ppcdn.500px.org/95470679/edef562049b3d174096a5c39dec2e9ced0503ba8/3.jpg?v=13","47.58764167941513","-122.37868309020995"
"La Gomera - Spain","lorisoehen","https://ppcdn.500px.org/95470631/2c6187404f3e37688d9b6c4e94734632f68406cd/3.jpg?v=8","28.12437496960232","-17.240467071533203"
"Inside Tetbury Parish Church","sophielong97","https://ppcdn.500px.org/95470609/8e7427b76b8d960b9347c73aa7647778a1d3098e/3.jpg?v=7","51.3801382562195","-2.3577690124511714"
"The Three Pagodas, the soul and landmark of Dali City in Yunnan, China, gave a sacred look with the background of the snow-capped Mt Cangshan.

If you like my work, please check my <a href=""https://www.facebook.com/SongquanPhotography"">FaceBook</a> page. Thank you!","davidsqd","https://ppcdn.500px.org/95470585/4a97332c92fa489eb889b61800b6c1e79f614cc2/3.jpg?v=13","25.709005660209886","100.14951753197238"
"« Ne pouvoir se passer de Paris, marque de bêtise ; ne plus l’aimer signe de décadence »

Gustave Flaubert","paulskg","https://ppcdn.500px.org/95470571/79333ea214ba7f86485100bbb13141534e864664/3.jpg?v=13","48.860385755987","2.3315334250219166"
"Japan, Enoshima","J_K_Kim","https://ppcdn.500px.org/95470565/9201cc0ef6624bb06a18ece355902e6c0711a7d5/3.jpg?v=13","35.29999587972438","139.48001861572266"
"Friedrichstraße at night, Berlin","igorchernishov","https://ppcdn.500px.org/95470537/8cdc62d81912e80d6cf771c94c99fe7198b057e7/3.jpg?v=9","52.51409239372869","13.389233350753784"
"Whooper Swan.","KantLawyer","https://ppcdn.500px.org/95470527/5662be76e4ee5bb50f7950b133383d26fab77d94/3.jpg?v=6","37.29153547292737","122.508544921875"
"Another photo from my trip in Croatia.","SimoneLuconi","https://ppcdn.500px.org/95470499/d04c6d6ce03fdb92d9f3ffb439ea9b082d12ffa7/3.jpg?v=18","44.85367838375402","15.59286117553711"
"Covered bridge, Burns Park, Arkansas","bobhenry","https://ppcdn.500px.org/95470417/43dc570024458529eb0d02e73d89a3410ea5d31f/3.jpg?v=8","34.804445","-92.325278"
"Foto y edición: Rubén Santos 
Modelo: Rosa Belén Maestro 
Maquillaje: Elena Cayón 
Peluquería: Lara Otero 
Asistente: Paloma Villegas","Rubisantos","https://ppcdn.500px.org/95470395/307465e4b0e180475480e8958bc108d404c26801/3.jpg?v=8","43.34690269242942","-4.052753448486328"
"D'you wanna seed? - Anybody know what the bird on the left is?","lewis1","https://ppcdn.500px.org/95470357/340b6bebba5e564b6ab7c2a4c38f591094d6a322/3.jpg?v=13","53.94025279977918","-1.1267852783203125"
"One of the many cotton fields in Socorro, just east of El Paso, Texas","wm_cheez48","https://ppcdn.500px.org/95470325/41b16206b652ec7208d50299334ea833a7cd554b/3.jpg?v=13","31.591111416161674","-106.29220962524414"
"Taken at dusk next to The Arc and Gang-Jung-Bo dam on the Nak-dong river in Daegu.","sirtyler76","https://ppcdn.500px.org/95470297/44afa54aed2c520e1fcf16783242c283140e6832/3.jpg?v=11","35.840603412514334","128.46330642700195"
"Root bridges are found only in Meghalaya India. Created over centuries by villagers guiding and interwinning the roots so that they span a small rivulet or stream. Once the banks are connected mud, sticks and stones are placed on top to form a pathway to walk. Truly a unique way of using and preserving nature. Insipiring!","samgurung","https://ppcdn.500px.org/95470211/4f4d376e646b217617012bd7cbe638910f32c0eb/3.jpg?v=9","25.185680253645092","92.01144218444824"
"""I thought love was a rare orchid that bloomed only once - but once it bloomed, it bloomed forever"". - The Poison Diaries","BernieLamberz","https://ppcdn.500px.org/95470183/59e26834bbd4adfa8ff1cae35be51c2eb888dc6d/3.jpg?v=6","49.41879072552045","8.39454174041748"
"Beauty afternoon in Beskid Mountains, Poland","Patrycja13","https://ppcdn.500px.org/95470163/591793af5c824f50dd6aa19a090a8f5f58853e5d/3.jpg?v=16","49.409409545115125","19.008750915527344"
"Yesterday evening.

---------------------------------------------
Mercan / Tuzla / Istanbul / Turkiye
---------------------------------------------","aokan","https://ppcdn.500px.org/95470151/8e60a693791091d5ac08aab813e8b24236493b4d/3.jpg?v=4","40.82012627889413","29.27255094051361"
"© Kiran Nesarajah 2015","nesarajah","https://ppcdn.500px.org/95470081/5614c140418d948635e610a74d4035c468399245/3.jpg?v=13","3.2214154294413304","101.689453125"
"© 2015 Thousand Word Images by Dustin Abbott

Few places can compare to the unique beauty of Sedona, Arizona.  The soil is as red as the mountains nearby.  In some ways Sedona is the inverse of the Grand Canyon.  There, you gaze down into the striated layers of rock; in Sedona they rise above you.  My bucket list includes a longer stay here with more opportunities to really get out and shoot this region.  I had a brief window of about 15 minutes that fortunately coincided with sunset, so I ""made hay while the sun shown"".  I use a wide angle lens here to include the context the dried grasses of winter along with the rich, red color of the soil.  Enjoy!

<b>Technical information</b> Canon EOS 6D, Zeiss Distagon T* 2.8/15mm, Processed in Adobe Lightroom 5, Photoshop CC, and Alien Skin Exposure 7 (use code ""dustinabbott"" for 10% off)

<b>Want to know more about me or make contact?  Take a look at my <a href=""http://www.dustinabbott.net/"">website</a> and find a lot of ways to connect and view my work.</b>","Thousand_Word_Images","https://ppcdn.500px.org/95470029/364643881dbeb28d5aa7d6c7b9f857c19e586632/3.jpg?v=10","34.84441666666667","-111.76425833333333"
"Nos réseaux de nouvelles ne parlent pas beaucoup des massacres qu'il y a en Afrique. Nos leaders politiques ne font pas grand chose non plus pour ces pays. Pas grand effort pour arrêter un groupe comme Boko Haram, qui fait des massacre terrible...

http://www.cnn.com/2015/01/12/africa/boko-haram-deadliest-attack/

Éclairage: un flash au dessus de la tasse de café.



Our News channel don't talk a lot about Africa..Our political leaders(Canada, Usa) don't do a lot to stop a group like Boko Haram who is doing massacres since 2009, around  Nigeria..

http://www.thelondoneveningpost.com/features/wp-content/uploads/2012/01/victims-of-Boko-Haram.jpg

Strobist: One yongnuo flash in the air, over the cup.","MarkBoucherPhotographe","https://ppcdn.500px.org/95469991/166d42b716c4ba3ee023c11ba50cab2b66327a39/3.jpg?v=11","46.128126724686076","-70.66090392647311"
"Upright Pine.jpg","costi","https://ppcdn.500px.org/95469973/972e304b29e4d1e3e79192255cf550fb1cbf4d4d/3.jpg?v=7","31.601393","34.833138"
"A schooner on a morning sail in West Penobscot Bay in Maine.","jmattbuchanan","https://ppcdn.500px.org/95469861/0e86a76d9cafa368e88e8540c930698785ade1a8/3.jpg?v=10","44.11938798518785","-69.08029317855835"
"I was driving back to our hotel when the sky started to change it colors. I had to stop teh car and try to capture the light and colors of the sky.","MatthiasLappe","https://ppcdn.500px.org/95469747/328977fee114db03d6b1cb1248f845c551b037a3/3.jpg?v=14","39.62261494094297","3.294525146484375"
"The day after the worldwide march on 12th january honoring the terror victims, and for the freedom of expression.","AliveAndShooting","https://ppcdn.500px.org/95469727/b019f3ca970cbf9b1a87e811a7ff8e49f45ad52d/3.jpg?v=9","48.871038194878636","2.3545074462890625"
"Ice, unbelievable old, melting away in a glacier lagoon at Jökullsarlon in south-eastern Iceland. One of the most inspiring places I've visited in my life.

See <a href=""https://500px.com/photo/89929969/quiet-lagoon-by-dominik-angstwurm?from=user_library"">HERE</a> for another picture from this lagoon

(Sorry for the title)

This work is licensed under a <a href=""http://creativecommons.org/licenses/by-nc-sa/4.0/"">Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License</a>.

This means, you can do whatever you want with this picture, as long as you publish adaptions again under the same or a compatible license, act non-commercial and give credit to the author as described in the license. 

In case you need further rights, e.g. for commercial use, do not hesitate to contact me. 

If you too want to publish your work under a Creative Common License, <a href=""https://creativecommons.org/choose/"">HERE</a> is how to do this and <a href=""https://creativecommons.org/about"">HERE</a> and <a href=""https://wiki.creativecommons.org/Photography"">HERE</a> is, why you should do this.","angstwurm","https://ppcdn.500px.org/95469691/8c3f9d9db689ebb3239bc8d3918dca4e4335b81b/3.jpg?v=7","64.045398","-16.1931"
"railroad bridge in the Columbia River Gorge, headed west on the Oregon side.","narichey81","https://ppcdn.500px.org/95469687/ee3772545f008a5b0a83a0750ff1094d9110a6e8/3.jpg?v=10","45.644576205464915","-120.98371123429388"
"http://www.luxhelsinki.fi/teokset-ja-tekijat#ovo-0
Light design from Belgium.","ajvlundsten","https://ppcdn.500px.org/95469667/d28ec2bd3d7a219f92bbff6b4899fa31d99a4494/3.jpg?v=12","60.17737972707715","24.93149757385254"
"EAST AREA ICELAND","VitaliyGutnichenko","https://ppcdn.500px.org/95469619/dbe827ed9a06bd4acbe76b7cedcda8d9fa636eee/3.jpg?v=6","64.5416523574976","-14.688377380371094"
"Model: Laura Savicka @ 2BModels
Hair, Makeup and Styling: Linda Akmenlauka and Ramona Lazda
Shooting Partner: Mark Crislip
Assistance: Mareks Šteins
 
Shot on location in Riga, Latvia
 
www.lupejelena.com","LupeJelena","https://ppcdn.500px.org/95469603/8568bfdbe2c6da2977c847bf6557c302cd6dfcb4/3.jpg?v=9","56.92987272680715","24.09853253448091"
"pensamientos en la noche , foto realizada en La Laguna , Tenerife","rodandosuave","https://ppcdn.500px.org/95469567/01c9fed48bcd7f7d765050a8366acf07695a74b2/3.jpg?v=8","28.49000221242102","-16.32265927735716"
"Yangshuo China.","chriswtaylor","https://ppcdn.500px.org/95469531/2dd7b6c0e4b0098eb49318dd9b9a5fbbddb4181a/3.jpg?v=13","24.773642703581935","110.48126220703125"
"Podicepsruficollis","KantLawyer","https://ppcdn.500px.org/95469475/ec69db68318552224c281bddce2c6e7d217cfa47/3.jpg?v=7","29.3678143847754","117.784423828125"
"Cap d'Espoir lighthouse at night, in Gaspésie, Québec (Canada)","patrickmatte","https://ppcdn.500px.org/95469411/b7b61541ac218bf83ef14b567b8505ed81286c7c/3.jpg?v=7","48.42008733448945","-64.31859970092773"
"Cap-des-Rosiers Lighthouse in Gaspésie, Québec (Canada).","patrickmatte","https://ppcdn.500px.org/95469409/4c3b0b30a7986cc5373f0c9b6ae92b5e978a077f/3.jpg?v=8","48.8563575709925","-64.20255661010741"
"Christie street in Quebec City.","patrickmatte","https://ppcdn.500px.org/95469407/68f9c20c1c1a1a0e8f2b1af82372976ddc11c2fc/3.jpg?v=7","46.813923859972526","-71.20634078979492"
"bee's knees","cdy","https://ppcdn.500px.org/95469347/977cbdb1edef6e96a8ebdac37e3576e89c182441/3.jpg?v=7","25.09699427959176","121.5296995639801"
"Taken in Malibu, flowers looking over the ocean","Samosk9","https://ppcdn.500px.org/95469333/6fcddef72d2e04b34c503db8da0b83ed31b342ed/3.jpg?v=10","34.03701317875355","-118.86503219604492"
"Old town Luxembourg","OnurCepheli","https://ppcdn.500px.org/95469327/57e9c7929218a05553dae8c74b76620c9a768a3c/3.jpg?v=10","49.60998","6.13436"
"A return to Freathy when the rain is set in outside.","LiminalLight","https://ppcdn.500px.org/95469293/4c88789db1e81fe655e73afa1881bd258634c30d/3.jpg?v=11","50.342831209392244","-4.246730804443359"
"SONY DSC","guillaumefenski","https://ppcdn.500px.org/95469287/ef56b3899e7c353e7a64e1d7a25a9f9d46da4b79/3.jpg?v=9","-0.13801561359873346","-78.64425659179688"
"Noctilucent clouds 2 hours before sunrise at the Wolderwijd Lake in Zeewolde, the Netherlands.","Robindejong","https://ppcdn.500px.org/95469275/88c6e4f2be56b3e1fdb2bb8217b2797d624563ee/3.jpg?v=13","52.33035643165586","5.5507564544677725"
"Manapad Sea Shore, India
a 10 sec exposure with LCW 9 ND filter","ayashok","https://ppcdn.500px.org/95469221/b8ff7e83987915fdd088dca0ba78e1bcd488c0ba/3.jpg?v=9","8.373755287540426","78.06771039962769"
"Startrail en el Faro de Mera, Oleiros, A Coruña.

www.davidbalado.com","dabago77","https://ppcdn.500px.org/95469163/466868b516997c4606fb8820d619cb37ac6ef015/3.jpg?v=8","43.38265711363681","-8.35508108139038"
"Torre da Serra da Estrela
For more photos: <a href=""https://www.facebook.com/luismiguelphotos"">luismiguelphotos</a> and <a href=""https://plus.google.com/u/0/104937918026816524671"">Google+</a>","luismpo","https://ppcdn.500px.org/95469097/5ce926ebe36ae0a32887edda3873a840a927eb22/3.jpg?v=7","40.32191749863811","-7.612935304641724"
"Sant'Agata de' Goti is a comune (municipality) in the Province of Benevento in the Italian region Campania, located about 35 km northeast of Naples and about 25 km west of Benevento near the Monte Taburno.

The name does not derive from the Gothic domination of Italy (5th-6th centuries), but from the Gascony family De Goth who held it in the 14th century.

Sant'Agata is not far from the ancient Samnite town of Saticula.

Main sights:
Cathedral (Duomo), founded in the 10th century. Due to the repeated reconstruction, little remains of the original edifice. The Romanesque crypt shows parts which could belong to several pre-existing buildings, including Roman or earlier ones.
Church of Santa Menna (10th century).
Castle, used as Ducal Palace.
Palace and church of St. Francis (1282).
Gothic church of the Annunziata (13th century). It houses 15th-century frescoes, and a diptych of the Annunciation dating to the same age.
The Council Room in City Hall was decorated in 1899 by Vincenzo Severino.","domenicoraucci","https://ppcdn.500px.org/95469023/6251a371c67b5f36bd995b3a5462bfc8124538d7/3.jpg?v=10","41.089087657019185","14.502489566802979"
"<a href=""http://www.facebook.com/timobarwitzki""> Visit me on Facebook </a>","timobarwitzki","https://ppcdn.500px.org/95469005/e5a3a48a38472e6de485e0b8c3205b2143ff1a0f/3.jpg?v=13","50.58161615359485","8.67494200821966"
"...","ByOph","https://ppcdn.500px.org/95468989/75ecd941ecfcdd7e4bf507351228e5447e6a84ca/3.jpg?v=7","47.0988761473661","-1.2953567504882812"
"Michelle Black & White Portrait","ColinSchindlerPhotography","https://ppcdn.500px.org/95468929/ef8fd518bcda989d43ad30e4fce1a4e41028324b/3.jpg?v=8","32.786580015668314","-79.93999421596527"
"Winter view of Crib Goch from Cwmfynnon.
Gwynedd, Wales, UK","francescopoliti","https://ppcdn.500px.org/95468919/4955f41bb86ca3a92aa417160e9ced382985fde4/3.jpg?v=11","53.088147906921456","-4.000568389892578"
"The old shop in the late evening.
The Milkman inside looks like a picture.","gianlucagobbi88","https://ppcdn.500px.org/95468907/bd1d1ab45533679b6e66351624cd2a346fb537ab/3.jpg?v=6","45.504421980400835","9.161224365234375"
"...","fiftyfifty-kuckart","https://ppcdn.500px.org/95468905/a65722e27bf765cd7aadfb9ca5b25569451917f3/3.jpg?v=8","51.19999983412068","6.792297363281249"
"I have added a layer of texture over the flowers. These flowers are used in the garden to repel unwanted bugs

my facebook page: 
https://www.facebook.com/pages/Mifleur-Design-Photography/325854114183719?ref=bookmarks","mifleurdesign","https://ppcdn.500px.org/95468867/67bf06c509a0f0a5f3b2da3ed2140f464decd79a/3.jpg?v=12","44.936187563488865","-71.476149559021"
"Model: Lesley Austin","hgbisel","https://ppcdn.500px.org/95468799/27d96654acc601a2047dd5af24a929d8a34c3b3f/3.jpg?v=7","39.11016660213218","-94.58501100540161"
"Bee Eater","karthikeyan_karthi","https://ppcdn.500px.org/95468691/c28f35bcc371a3cd111a62a393ddb34be6f8ff27/3.jpg?v=8","10.99916421866431","76.96025848388672"
"Mist Morning","davidcampling","https://ppcdn.500px.org/95468663/9c0df000ddd987b58242c434e98a2b71f5ee5584/3.jpg?v=11","39.83701367933542","3.1221771240234375"
"Taken at the Bloedel Conservatory.","azotaphotography","https://ppcdn.500px.org/95468627/c2540ecf479f58a4d8b39b9d0eb5fd75caee454c/3.jpg?v=9","49.24203478303861","-123.11371564865111"
"перо ибиса","kkaty1","https://ppcdn.500px.org/95468609/5240750377c58fea330eb18de31ba57f8d6ef7c8/3.jpg?v=12","59.88893689676585","30.360717773437496"
"Please, Help me.","jlparra","https://ppcdn.500px.org/95468595/11642cd26be50ea5f83a031962e0481ab82c20e0/3.jpg?v=14","41.38814294931545","2.1866226196289062"
"Follow me on <a href=""www.facebook.com/JayCapiloPhotography"">Facebook</a>  and <a href=""www.flickr.com/photos/jaycaps/"">Flickr</a> ;)

FB: www.facebook.com/JayCapiloPhotography
Flickr: www.flickr.com/photos/jaycaps","JayCaps","https://ppcdn.500px.org/95468537/4c21e531adf21a6b1a0dd8cdbea9030d457ea96e/3.jpg?v=8","34.84649398002189","-82.40570068359375"
"Fotografia captada ao por do sol, na lagoa de Óbidos
Portugal","Manuel_Alexandre","https://ppcdn.500px.org/95468527/148beba22ac67181334783c303522464827990a7/3.jpg?v=11","39.42556005059549","-9.214456113986671"
"Laax See","christophm","https://ppcdn.500px.org/95468521/48fba32d9f5dbe0bcd6eabf303f66f85f2919936/3.jpg?v=9","46.808012828427565","9.257027506828308"
"Safe to say, i got wet trying to take this shot.","troyholty","https://ppcdn.500px.org/95468419/20ac96e6367b6e9c5c18a8ab88ccfa63101691c8/3.jpg?v=6","50.36425767995044","-4.145895838737488"
"OLYMPUS DIGITAL CAMERA","GeorgeMarinakis","https://ppcdn.500px.org/95468387/574c46d8f4a1b1724e67cd753f90976269843037/3.jpg?v=6","35.00769617305017","25.740656373091042"
"hope you all have a great week, thanks for your comments and support","rgoulet3","https://ppcdn.500px.org/95468363/67d7643b346c29aa27acfd6c4f1fda9e20f20c08/3.jpg?v=14","45.49094569262732","-69.27978515625"
"A great day of storm chasing locally ended on the north side of the Eddyville Bridge over the Rondout Creek as the storm passed.  I set up on the bridge and got this as my first lightning-trigger shot.","maninhatphoto","https://ppcdn.500px.org/95468353/1b48a2657e6e12f84516a046d81fc19c266ba0e8/3.jpg?v=11","41.894986035079114","-74.01890516281128"
"Munich control tower by night","AlbrechtBruno","https://ppcdn.500px.org/95468301/549e85719a0e0c8b131e7b27fd049b94c1208f5d/3.jpg?v=13","48.3554933202808","11.773250699043272"
"Little Ringed Plover
found in Uttara, Dhaka, Bangladesh","TanbeenAmin","https://ppcdn.500px.org/95468283/a4ba63cc9a4d1dfb23d5e9e51eb98a4d042f07cb/3.jpg?v=8","23.87014082008143","90.35662651062012"
"Macro Photo of Droplet","PiaSaarikettu","https://ppcdn.500px.org/95468193/015960e8d192f5c6c74f5d5c4c3560233bf821be/3.jpg?v=8","60.146119427630715","24.976730346679688"
"San Cristobal, Galapagos","XavierGarciaNaturePhotography","https://ppcdn.500px.org/95468191/eeca13a2a2f1c3fdbabb7f4e273cdd445c350fbf/3.jpg?v=10","-0.7666168346372093","-89.46274280548096"
"A formal photoshoot of a young woman named Naomi. 

Taken at the harbor of Nuuk, Kolonihavn, Greenland.","JohannesOlsen","https://ppcdn.500px.org/95468189/ad82b978ed18433f181028ebaf5e2693dc7cb0c3/3.jpg?v=15","64.17603439389055","-51.74783706665039"
"A Travesa de Fonseca e a Rua de Franco en Compostela...","Turnes","https://ppcdn.500px.org/95468173/3077736b268ce5804f54e18724d681c8606037b0/3.jpg?v=12","42.879989517714826","-8.538093566894531"
"The misty day at the cold creek in New Zealand, not clear sky but has some misty around here is also make some interesting","Genesis","https://ppcdn.500px.org/95468143/8694ebda4a29fc200bec58cd1cc65d17a4ca0157/3.jpg?v=13","-44.817577","168.079305"
"Nitesh Adnath Photography","NitAdnath","https://ppcdn.500px.org/95468121/c210e6bea152575b34712047e316e05281dcadda/3.jpg?v=10","-20.42122149728052","57.71495819091797"
"Tirada de fanalets a Tremp, per recaptar diners contra el cancer","llibert","https://ppcdn.500px.org/95468105/f6bd51e690c3deb935f1509885d907ed349005db/3.jpg?v=5","42.16493029974573","0.8945274353027344"
"Aerial Photography Iceland. This image is aerial photo of glacial river in Iceland. The river divided into a great number of interlinked streams and flows.","andreabe","https://ppcdn.500px.org/95468101/ac04c357ece4a2936f0aa551e5ab4e988b1f17d2/3.jpg?v=10","63.83370500705902","-16.88770294189453"
"Alla fermata del tram","MarioMazzoli","https://ppcdn.500px.org/95468081/02f49e867cc6746fb2ac30dbd646c2f153ee91de/3.jpg?v=6","44.824708282300236","10.283203125"
"Long exposure at Loch Earn using Neutral Density filter, taken about 6.30 am.","garyal23","https://ppcdn.500px.org/95468079/78f1affc407ba6a3dac5edf0c0d1552a449f311b/3.jpg?v=9","56.389108412910026","-4.253532886505127"
"[Korean harbor series]


Tando harbor, 2014","lullabye27","https://ppcdn.500px.org/95468075/e48153af8f3e0b057880175d69de282141d04ae6/3.jpg?v=10","37.287935454424066","126.7880630493164"
"Gardens by the Bay, Singapore","Mitratek","https://ppcdn.500px.org/95468035/dfa35e5560bf47563a63cbcbbf6e29e81dee9e03/3.jpg?v=13","1.2838338243581975","103.86611938476561"
"OLYMPUS DIGITAL CAMERA","marsi1","https://ppcdn.500px.org/95468025/976a3d5ae3df65ff2ecafce7c4b6f21441724772/3.jpg?v=15","45.64932838572133","13.765010833740234"
"капелька воды на пёрышке","kkaty1","https://ppcdn.500px.org/95468023/eaa932c28a29cf3b9b986cf3fecdf3b6b1fbb333/3.jpg?v=10","59.89995826181929","30.305786132812496"
"in the yard-arm of an old barn near a farm, a couple of kestrels raised two youngsters...
here the juveniles are waiting for the parents to bring food, in order not to disturb, photo's were taken as soon as the parents left for hunting !!!","luc-grollie","https://ppcdn.500px.org/95467921/a65eb9147196fbd2ef5ce89d9a8a154c3eaedc99/3.jpg?v=8","51.29277940323015","3.119932652043644"
"Dieses HDR wurde aus Sieben Einzelaufnahmen, mit Photomatix Pro 5 zusammen gesetzt! Dann mit Adobe Photoshop CC das Finish gemacht.","OliverSchrder","https://ppcdn.500px.org/95467919/31e65c6964ceb32e4b8b2bbd23aab83c44a72330/3.jpg?v=6","52.26650278898103","12.924749851226807"
"my first photomerge","bcclsn","https://ppcdn.500px.org/95467815/9f7b37703ce8f90d392abf83f8d970d14fd1d7c3/3.jpg?v=9","48.85601873652748","2.2979235649108887"
"Studio fashion style","GGDN_OYO","https://ppcdn.500px.org/95467805/26544df8bdd2e5f4202257f8ffc7968eb87037a5/3.jpg?v=6","48.93148554852503","2.4251139163970947"
"Steamboat Springs, Colorado","lucky-e","https://ppcdn.500px.org/95467789/d545ca133539c9f5c89898fdcb26d3759cce795b/3.jpg?v=6","40.45262946399017","-106.75509452819824"
"Kandıra,Kocaeli,Türkiye.","fahrisulak","https://ppcdn.500px.org/95467755/fdfad3d9031449a9df8bba86e713531254b346a0/3.jpg?v=8","41.13251780781208","30.045561755541712"
"Lips","explore","https://ppcdn.500px.org/95467665/ffc982d9dc5bff737dc3f0fabcde0f5c9013d0ce/3.jpg?v=6","55.68706879176388","12.487850189208984"
"Trees in Evening Light, High Dynamic Range picture","PiaSaarikettu","https://ppcdn.500px.org/95467663/706401188dc96c7ff0821c406991f229986bf082/3.jpg?v=9","60.1459485246278","24.890213012695312"
"Competition for children during the holidays","feneek2010","https://ppcdn.500px.org/95467657/e38367249c4651937f20eff0d371b5c6dd2e2ab9/3.jpg?v=13","46.34322448079859","48.00894498825073"
"Vasquez Rocks Natural Area Park after the rain in Southern California","wolterk","https://ppcdn.500px.org/95467651/d93e76e562f86d36f5e58aea2b5db5e5e4ef6258/3.jpg?v=9","34.48","-118.316667"
"Give me a harsh rocky coastline over palm trees and white sand any day...","edmundfoster","https://ppcdn.500px.org/95467591/a87a033953d6eb3f72ce3cc281891b29f75b0630/3.jpg?v=8","50.61788507082542","-2.2535276412963867"
"Shall the tide thus ebb and flow for ever?

and for evermore

Rave the wave and glance the ripple through the

rocks at Durdle Door?

-  Arthur Moule","edmundfoster","https://ppcdn.500px.org/95467589/1d3611e6845c64d0a743db115696faadce6d140d/3.jpg?v=14","50.61788507082542","-2.2535276412963867"
"A photo from the magic Warsawa.","ndoniee87","https://ppcdn.500px.org/95467583/ca0f05ca7bf5bf9a3f72b06b0b2c0a79b4ea8d52/3.jpg?v=10","52.24461969494769","21.001739501953125"
"11/01/2015","louisbouvier_","https://ppcdn.500px.org/95467525/f7dab38bc6b27d6d694aa6e587610f1546889ce9/3.jpg?v=4","45.83717163354584","6.61651611328125"
"Castell de Mur
Castell romànic del segle X envoltat de boira","llibert","https://ppcdn.500px.org/95467517/c7fed3440e4fa0da8ed1de8042fe8b9272bf029c/3.jpg?v=8","42.104590699642706","0.8577060699462891"
"Facebook Page : <a href=""http://www.facebook.com/BleronPhotography"">Bleron Cermenika Photography</a>

Instagram : <a href=""http://instagram.com/bleronc_photography"">Follow me </a>","BleronPhotography","https://ppcdn.500px.org/95467465/646413dd546724cccf4b3589291d55124ae89df7/3.jpg?v=9","41.170319868280615","20.63410520553589"
"The sky was coloured by the smoke from a bush fire about 200km away, still the Pinnacles is like being on the surface of the moon.","rchoong","https://ppcdn.500px.org/95467463/161e6b758c7a134a52493432cd79cabf50784f59/3.jpg?v=10","-30.595956616701976","115.15148162841795"
"Sunrise over a black rock beach on the north shore of Maui.","abeblair","https://ppcdn.500px.org/95467445/822a037736a04b12e8e2b94d8c07b6a984918eba/3.jpg?v=5","20.576224710301645","-156.3409423828125"
"Just Torres del Paine view! Must see!","DougScortegagna","https://ppcdn.500px.org/95467427/5d58ee07ae1b234915717bd5afb0e7d62586b6ab/3.jpg?v=15","-51.00957252780966","-72.93941024690866"
"A bird on a transparent roof!
Thanks for your visit and comments
© Jelrdan.","jelrdan","https://ppcdn.500px.org/95467327/14b577e0499d9cf47642e718a8d81c10642f9836/3.jpg?v=8","45.563102450326866","-73.5538101196289"
"Model: Reichsgräfin 
Photographer: Andreas Hamacher


+++ 
Follow me on Facebook: www.fb.com/reichsgraefin","Reichsgraefin","https://ppcdn.500px.org/95467253/736dd764b081aa726bcb4423ef62771f4f8dbe29/3.jpg?v=8","51.17116374950172","6.931171417236327"
"During a Raptors in Flight photo workshop; in controlled conditions.","PeterKBurian","https://ppcdn.500px.org/95467067/2d6ef0dd0436326f34f22ce064d526d0b7387151/3.jpg?v=10","42.785000251207116","-80.23356601595879"
"Glen Etive Valley, Highlands, Scotland","AntonioCarrillo","https://ppcdn.500px.org/95467061/c499781d0207be1a8cede0d15b2b6cf4dccdeef2/3.jpg?v=14","56.61638739807571","-4.972686767578125"
"Sunrise @ Drontermeer (Netherlands)","joostmolenaar","https://ppcdn.500px.org/95467051/4252285d7f542440eebec7c9154c52ee42bed224/3.jpg?v=11","52.50899931649448","5.852859020233153"
"We got up very early to take pictures that day.","GiuNut","https://ppcdn.500px.org/95467035/8c2dfbaf1acacfcd4d4f6c8d20ca7a4fce57d2f2/3.jpg?v=13","44.817024","9.900417"
"***","Aivoarm","https://ppcdn.500px.org/95467017/02dd1d2f6f037c09f2e20656b112dd279f7e795f/3.jpg?v=12","45.550201245145296","-73.60029246658087"
"Looking over the Yarra to the rowing sheds, South Bank and Flinders Street Station during the last rays of sun on a beautiful summer's day.","tastigr","https://ppcdn.500px.org/95466971/9051b7840e48063a7fd45dad3ea20596f0cdc16b/3.jpg?v=11","-37.819276821747295","144.96331214904785"
"Squirrel.","EnricoMosca","https://ppcdn.500px.org/95466913/5cdedb8922e67f91354939f36c83be43f5e5686b/3.jpg?v=5","45.050361546107474","7.684550285339355"
"The Kiss At Night View","impegnowedding","https://ppcdn.500px.org/95466905/e92f50c0401d22b679339e766182933bd1cc5e48/3.jpg?v=9","1.370413750103144","103.8153076171875"
"Sunrise over the Great Smoky Mountains","MariaRobinsonImagery","https://ppcdn.500px.org/95466837/bc8a609dc8aba8aef41f61967ea27f6436e5df9e/3.jpg?v=10","35.69634053686432","-83.02179336547852"
"Kodak Tri-X shot with Ricoh 500G, developed in Rodinal (50+1) and scanned with Epson Perfection 3200","bdrolshagen","https://ppcdn.500px.org/95466829/948dd5cb6e9ea1685fba66cc22faaf558e88f921/3.jpg?v=9","49.97272596726905","7.4759602546691895"
"Tree on the hill behind the school that I teach at.  It's one of my favorite subjects to photograph.","maninhatphoto","https://ppcdn.500px.org/95466825/682105a6c1f5dcf586e0e46fd1eb6fa62eab61df/3.jpg?v=9","41.42494191743768","-74.17297124862671"
"""SON RISING""
My sun, born and raised til this point in California is making the adjustment to the MidWest.","FilmirageFW","https://ppcdn.500px.org/95466809/fd5abc3088d9116dfdd8fd840fba953dcf723e7c/3.jpg?v=10","41.794616307700295","-87.58672803640366"
